Class , z , b , c , H , Mem , Runs , Th , FP% , MinB , MaxB , AvgB , MinL , MaxL , AvgL , MinTime , MaxTime , AvgTime , MinHops , MaxHops , AvgHops ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  3  ,  3  ,  3.0  ,  1.25  ,  1.5  ,  1.37529375  ,  10  ,  12  ,  11.00235  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  4  ,  4  ,  4.0  ,  1.22222222222  ,  1.55555555556  ,  1.38933444444  ,  11  ,  14  ,  12.50401  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  5  ,  5  ,  5.0  ,  1.2  ,  2.1  ,  1.499276  ,  12  ,  21  ,  14.99276  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  6  ,  6  ,  6.0  ,  1.18181818182  ,  2.18181818182  ,  1.67973818182  ,  13  ,  24  ,  18.47712  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  7  ,  7  ,  7.0  ,  1.16666666667  ,  2.25  ,  1.83179833333  ,  14  ,  27  ,  21.98158  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  8  ,  8  ,  8.0  ,  1.15384615385  ,  2.30769230769  ,  1.96121  ,  15  ,  30  ,  25.49573  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  9  ,  9  ,  9.0  ,  1.71428571429  ,  2.92857142857  ,  2.07253857143  ,  24  ,  41  ,  29.01554  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  10  ,  10  ,  10.0  ,  1.66666666667  ,  2.93333333333  ,  2.16846266667  ,  25  ,  44  ,  32.52694  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  11  ,  11  ,  11.0  ,  1.625  ,  2.9375  ,  2.248993125  ,  26  ,  47  ,  35.98389  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  12  ,  12  ,  12.0  ,  1.58823529412  ,  2.94117647059  ,  2.3208782353  ,  27  ,  50  ,  39.45493  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  13  ,  13  ,  13.0  ,  1.55555555556  ,  2.94444444444  ,  2.389355  ,  28  ,  53  ,  43.00839  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  14  ,  14  ,  14.0  ,  1.52631578947  ,  2.94736842105  ,  2.44564526316  ,  29  ,  56  ,  46.46726  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  15  ,  15  ,  15.0  ,  1.5  ,  2.95  ,  2.4977015  ,  30  ,  59  ,  49.95403  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  16  ,  16  ,  16.0  ,  1.47619047619  ,  2.95238095238  ,  2.54718904762  ,  31  ,  62  ,  53.49097  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  17  ,  17  ,  17.0  ,  2.18181818182  ,  3.68181818182  ,  2.59167318182  ,  48  ,  81  ,  57.01681  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  18  ,  18  ,  18.0  ,  2.13043478261  ,  3.65217391304  ,  2.62899478261  ,  49  ,  84  ,  60.46688  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  19  ,  19  ,  19.0  ,  2.08333333333  ,  3.625  ,  2.66604958333  ,  50  ,  87  ,  63.98519  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  20  ,  20  ,  20.0  ,  2.04  ,  3.6  ,  2.6961732  ,  51  ,  90  ,  67.40433  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  21  ,  21  ,  21.0  ,  2.0  ,  3.57692307692  ,  2.72936115385  ,  52  ,  93  ,  70.96339  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  22  ,  22  ,  22.0  ,  1.96296296296  ,  3.55555555556  ,  2.75775222222  ,  53  ,  96  ,  74.45931  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  23  ,  23  ,  23.0  ,  1.92857142857  ,  3.53571428571  ,  2.7888775  ,  54  ,  99  ,  78.08857  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  24  ,  24  ,  24.0  ,  1.89655172414  ,  3.51724137931  ,  2.81212206897  ,  55  ,  102  ,  81.55154  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  25  ,  25  ,  25.0  ,  1.86666666667  ,  3.5  ,  2.83216233333  ,  56  ,  105  ,  84.96487  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  26  ,  26  ,  26.0  ,  1.83870967742  ,  3.48387096774  ,  2.85151451613  ,  57  ,  108  ,  88.39695  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  27  ,  27  ,  27.0  ,  1.8125  ,  3.46875  ,  2.8751740625  ,  58  ,  111  ,  92.00557  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  28  ,  28  ,  28.0  ,  1.78787878788  ,  3.45454545455  ,  2.89351939394  ,  59  ,  114  ,  95.48614  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  29  ,  29  ,  29.0  ,  1.76470588235  ,  3.44117647059  ,  2.91289323529  ,  60  ,  117  ,  99.03837  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  30  ,  30  ,  30.0  ,  1.74285714286  ,  3.42857142857  ,  2.92965  ,  61  ,  120  ,  102.53775  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  31  ,  31  ,  31.0  ,  1.72222222222  ,  3.41666666667  ,  2.94419194444  ,  62  ,  123  ,  105.99091  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  32  ,  32  ,  32.0  ,  1.7027027027  ,  3.40540540541  ,  2.95921972973  ,  63  ,  126  ,  109.49113  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  33  ,  33  ,  33.0  ,  2.52631578947  ,  4.23684210526  ,  2.97393210526  ,  96  ,  161  ,  113.00942  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  34  ,  34  ,  34.0  ,  2.48717948718  ,  4.20512820513  ,  2.98532923077  ,  97  ,  164  ,  116.42784  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  35  ,  35  ,  35.0  ,  2.45  ,  4.175  ,  2.99941875  ,  98  ,  167  ,  119.97675  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  36  ,  36  ,  36.0  ,  2.41463414634  ,  4.14634146341  ,  3.01310780488  ,  99  ,  170  ,  123.53742  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  37  ,  37  ,  37.0  ,  2.38095238095  ,  4.11904761905  ,  3.02247452381  ,  100  ,  173  ,  126.94393  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  38  ,  38  ,  38.0  ,  2.3488372093  ,  4.09302325581  ,  3.03534558139  ,  101  ,  176  ,  130.51986  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  39  ,  39  ,  39.0  ,  2.31818181818  ,  4.06818181818  ,  3.04436886364  ,  102  ,  179  ,  133.95223  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  40  ,  40  ,  40.0  ,  2.28888888889  ,  4.04444444444  ,  3.05729777778  ,  103  ,  182  ,  137.5784  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  41  ,  41  ,  41.0  ,  2.26086956522  ,  4.02173913043  ,  3.06658847826  ,  104  ,  185  ,  141.06307  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  42  ,  42  ,  42.0  ,  2.23404255319  ,  4.0  ,  3.07513914894  ,  105  ,  188  ,  144.53154  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  43  ,  43  ,  43.0  ,  2.20833333333  ,  3.97916666667  ,  3.08323770833  ,  106  ,  191  ,  147.99541  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  44  ,  44  ,  44.0  ,  2.18367346939  ,  3.95918367347  ,  3.08758979592  ,  107  ,  194  ,  151.2919  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  45  ,  45  ,  45.0  ,  2.16  ,  3.94  ,  3.1029356  ,  108  ,  197  ,  155.14678  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  46  ,  46  ,  46.0  ,  2.13725490196  ,  3.92156862745  ,  3.10608686275  ,  109  ,  200  ,  158.41043  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  47  ,  47  ,  47.0  ,  2.11538461538  ,  3.90384615385  ,  3.11757807692  ,  110  ,  203  ,  162.11406  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  48  ,  48  ,  48.0  ,  2.09433962264  ,  3.88679245283  ,  3.12256169811  ,  111  ,  206  ,  165.49577  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  49  ,  49  ,  49.0  ,  2.07407407407  ,  3.87037037037  ,  3.129215  ,  112  ,  209  ,  168.97761  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  50  ,  50  ,  50.0  ,  2.05454545455  ,  3.85454545455  ,  3.13754109091  ,  113  ,  212  ,  172.56476  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  51  ,  51  ,  51.0  ,  2.03571428571  ,  3.83928571429  ,  3.14595821429  ,  114  ,  215  ,  176.17366  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  52  ,  52  ,  52.0  ,  2.01754385965  ,  3.82456140351  ,  3.14897736842  ,  115  ,  218  ,  179.49171  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  53  ,  53  ,  53.0  ,  2.0  ,  3.81034482759  ,  3.1541512069  ,  116  ,  221  ,  182.94077  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  54  ,  54  ,  54.0  ,  1.98305084746  ,  3.79661016949  ,  3.16184627119  ,  117  ,  224  ,  186.54893  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  55  ,  55  ,  55.0  ,  1.96666666667  ,  3.78333333333  ,  3.16709083333  ,  118  ,  227  ,  190.02545  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  56  ,  56  ,  56.0  ,  1.95081967213  ,  3.77049180328  ,  3.17349016393  ,  119  ,  230  ,  193.5829  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  57  ,  57  ,  57.0  ,  1.93548387097  ,  3.75806451613  ,  3.17723080645  ,  120  ,  233  ,  196.98831  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  58  ,  58  ,  58.0  ,  1.92063492063  ,  3.74603174603  ,  3.18420507937  ,  121  ,  236  ,  200.60492  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  59  ,  59  ,  59.0  ,  1.90625  ,  3.734375  ,  3.18837328125  ,  122  ,  239  ,  204.05589  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  60  ,  60  ,  60.0  ,  1.89230769231  ,  3.72307692308  ,  3.19216307692  ,  123  ,  242  ,  207.4906  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  61  ,  61  ,  61.0  ,  1.87878787879  ,  3.71212121212  ,  3.19827439394  ,  124  ,  245  ,  211.08611  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  62  ,  62  ,  62.0  ,  1.86567164179  ,  3.70149253731  ,  3.20201179104  ,  125  ,  248  ,  214.53479  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  63  ,  63  ,  63.0  ,  1.85294117647  ,  3.69117647059  ,  3.20674720588  ,  126  ,  251  ,  218.05881  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  64  ,  64  ,  64.0  ,  1.84057971014  ,  3.68115942029  ,  3.21060405797  ,  127  ,  254  ,  221.53168  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  65  ,  65  ,  65.0  ,  2.74285714286  ,  4.58571428571  ,  3.21441171429  ,  192  ,  321  ,  225.00882  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  66  ,  66  ,  66.0  ,  2.71830985915  ,  4.56338028169  ,  3.2201956338  ,  193  ,  324  ,  228.63389  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  67  ,  67  ,  67.0  ,  2.69444444444  ,  4.54166666667  ,  3.22386611111  ,  194  ,  327  ,  232.11836  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  68  ,  68  ,  68.0  ,  2.67123287671  ,  4.52054794521  ,  3.22652232877  ,  195  ,  330  ,  235.53613  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  69  ,  69  ,  69.0  ,  2.64864864865  ,  4.5  ,  3.23018108108  ,  196  ,  333  ,  239.0334  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  70  ,  70  ,  70.0  ,  2.62666666667  ,  4.48  ,  3.23320533333  ,  197  ,  336  ,  242.4904  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  71  ,  71  ,  71.0  ,  2.60526315789  ,  4.46052631579  ,  3.24005118421  ,  198  ,  339  ,  246.24389  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  72  ,  72  ,  72.0  ,  2.58441558442  ,  4.44155844156  ,  3.23800051948  ,  199  ,  342  ,  249.32604  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  73  ,  73  ,  73.0  ,  2.5641025641  ,  4.42307692308  ,  3.24554576923  ,  200  ,  345  ,  253.15257  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  74  ,  74  ,  74.0  ,  2.54430379747  ,  4.40506329114  ,  3.2490621519  ,  201  ,  348  ,  256.67591  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  75  ,  75  ,  75.0  ,  2.525  ,  4.3875  ,  3.253176625  ,  202  ,  351  ,  260.25413  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  76  ,  76  ,  76.0  ,  2.50617283951  ,  4.37037037037  ,  3.2588745679  ,  203  ,  354  ,  263.96884  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  77  ,  77  ,  77.0  ,  2.48780487805  ,  4.35365853659  ,  3.2532747561  ,  204  ,  357  ,  266.76853  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  78  ,  78  ,  78.0  ,  2.46987951807  ,  4.33734939759  ,  3.2566773494  ,  205  ,  360  ,  270.30422  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  79  ,  79  ,  79.0  ,  2.45238095238  ,  4.32142857143  ,  3.26293047619  ,  206  ,  363  ,  274.08616  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  80  ,  80  ,  80.0  ,  2.43529411765  ,  4.30588235294  ,  3.26204294118  ,  207  ,  366  ,  277.27365  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  81  ,  81  ,  81.0  ,  2.41860465116  ,  4.29069767442  ,  3.26377988372  ,  208  ,  369  ,  280.68507  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  82  ,  82  ,  82.0  ,  2.40229885057  ,  4.27586206897  ,  3.26862586207  ,  209  ,  372  ,  284.37045  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  83  ,  83  ,  83.0  ,  2.38636363636  ,  4.26136363636  ,  3.27489284091  ,  210  ,  375  ,  288.19057  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  84  ,  84  ,  84.0  ,  2.37078651685  ,  4.24719101124  ,  3.27240089888  ,  211  ,  378  ,  291.24368  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  85  ,  85  ,  85.0  ,  2.35555555556  ,  4.23333333333  ,  3.28071322222  ,  212  ,  381  ,  295.26419  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  86  ,  86  ,  86.0  ,  2.34065934066  ,  4.21978021978  ,  3.27979582418  ,  213  ,  384  ,  298.46142  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  87  ,  87  ,  87.0  ,  2.32608695652  ,  4.20652173913  ,  3.27990293478  ,  214  ,  387  ,  301.75107  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  88  ,  88  ,  88.0  ,  2.31182795699  ,  4.1935483871  ,  3.28709053763  ,  215  ,  390  ,  305.69942  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  89  ,  89  ,  89.0  ,  2.29787234043  ,  4.18085106383  ,  3.28545425532  ,  216  ,  393  ,  308.8327  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  90  ,  90  ,  90.0  ,  2.28421052632  ,  4.16842105263  ,  3.28776294737  ,  217  ,  396  ,  312.33748  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  91  ,  91  ,  91.0  ,  2.27083333333  ,  4.15625  ,  3.289039375  ,  218  ,  399  ,  315.74778  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  92  ,  92  ,  92.0  ,  2.25773195876  ,  4.14432989691  ,  3.29131206186  ,  219  ,  402  ,  319.25727  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  93  ,  93  ,  93.0  ,  2.24489795918  ,  4.13265306122  ,  3.29555438776  ,  220  ,  405  ,  322.96433  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  94  ,  94  ,  94.0  ,  2.23232323232  ,  4.12121212121  ,  3.29996353535  ,  221  ,  408  ,  326.69639  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  95  ,  95  ,  95.0  ,  2.22  ,  4.11  ,  3.2980437  ,  222  ,  411  ,  329.80437  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  96  ,  96  ,  96.0  ,  2.20792079208  ,  4.09900990099  ,  3.30001811881  ,  223  ,  414  ,  333.30183  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  97  ,  97  ,  97.0  ,  2.19607843137  ,  4.08823529412  ,  3.30247352941  ,  224  ,  417  ,  336.8523  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  98  ,  98  ,  98.0  ,  2.18446601942  ,  4.07766990291  ,  3.30528165049  ,  225  ,  420  ,  340.44401  ,
PacketMinSketch ,  32 ,  2 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  99  ,  99  ,  99.0  ,  2.17307692308  ,  4.06730769231  ,  3.31114913462  ,  226  ,  423  ,  344.35951  ,

PacketMinSketch ,  32 ,  3 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  3  ,  3  ,  3.0  ,  1.0  ,  2.25  ,  1.37392875  ,  8  ,  18  ,  10.99143  ,
PacketMinSketch ,  32 ,  3 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  4  ,  4  ,  4.0  ,  1.0  ,  2.22222222222  ,  1.34385444444  ,  9  ,  20  ,  12.09469  ,
PacketMinSketch ,  32 ,  3 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  5  ,  5  ,  5.0  ,  1.0  ,  2.2  ,  1.415791  ,  10  ,  22  ,  14.15791  ,
PacketMinSketch ,  32 ,  3 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  6  ,  6  ,  6.0  ,  1.0  ,  2.18181818182  ,  1.56427636364  ,  11  ,  24  ,  17.20704  ,
